Bank/App Name,Rating,Date,Review Text,Review ID,Source,sentiment_score,sentiment_label
Commercial Bank of Ethiopia,4,2023-08-01,"Although it is a great, quick, and simple tool to use for a variety of financial transaction purposes, an upgrade of biometrics and a six-digit pin code option should be introduced for increased security. More importantly, it would be great if it could provide an online cash receipt voucher for printout.",6ea78d33-ffec-4a27-ad7a-17718a383198,Google Play Store,-0.9930603504180908,NEGATIVE
Commercial Bank of Ethiopia,1,2021-09-14,"The app doesn't have more option. I expected more and convinient features than other local banks mobile app however i found it poor. Pls add option where clients can check statment back dated, ....etc u need to advace the security like disabling screen shots from mobile device. I recommend you to bench mark Wells Fargo app.",485fe2be-e4bb-42c2-8475-73b76354db67,Google Play Store,-0.9989804625511169,NEGATIVE
Commercial Bank of Ethiopia,4,2024-05-28,Easy to use and a lot of functionalities! Keep your eyes on two things: 1. The transactions shown in the Recent section are messed up (every time I refresh it it shows different output of order and messed transaction list) 2. What if we can transfer to other Telebirr number Finally the transaction fee for transfers made other than CBE acc is expensive.,05a1c5c2-11c1-4c17-92c3-b42703565be5,Google Play Store,-0.9994989633560181,NEGATIVE
Commercial Bank of Ethiopia,1,2021-06-03,I tried to transfer a payment to my friend. The app did not show me any confirmation of a payment I belived as the payment was not sent to my friend so I tried many times. At the end I have found out that my account was out of balance. Its A Crazy And Unreliable App.,908fa9ec-6911-4bdf-9a76-ae876772c62e,Google Play Store,-0.9996324777603149,NEGATIVE
Commercial Bank of Ethiopia,1,2023-07-14,"You guys really need to improve the app. I know there are lots of users, more than any other bank. But still look at telebirr. There is an issue of receiving text when money is deposited. Buying airline ticket is a Hussle. The app in its current state doesn't represent the giant CBE!!",383a6845-98b7-4d0f-9e95-d99be6a0e147,Google Play Store,-0.9978812336921692,NEGATIVE
Commercial Bank of Ethiopia,5,2023-07-26,"I feel good, it is time and energy saving and also the first platform to digitalization of the financial issue. I want to remanid the developers to make more accessible and add more feature to it!",f3c73066-2af0-410b-b20b-6ba0a5235916,Google Play Store,0.9982303977012634,POSITIVE
Commercial Bank of Ethiopia,5,2022-12-12,"I love this app, it is easy to use and makes my life easier. Sometimes it says time out but sends money and sends agin. To send for other banks it is almost difficult and for other telbirr customers not totally possible yet. If these issues solved, the app is supper 5 star.",7544d1f2-4ae1-4fd4-a935-cdb7b9b62cfc,Google Play Store,-0.9423984289169312,NEGATIVE
Commercial Bank of Ethiopia,3,2021-06-28,"CBE, please fix this app or you'll be left behind. Considering this was one of the first banking apps in Ethiopia, most bugs should have been fixed by now. But bugs still abound. It worked from outside Ethiopia but not for long. I haven't been able to use it (from outside Ethiopia) for the past 4 weeks. No updates visible. Nothing against the country that I dearly love. But this app is the one-eyed version as far as banking apps go. You know... a one-eyed man is a king...",a8dbb10b-e66b-4365-b722-17cec134c7c8,Google Play Store,-0.996508777141571,NEGATIVE
Commercial Bank of Ethiopia,2,2023-08-03,"I've been using this app for quite some time now and recently I've been seeing some unusual bugs, like saying error repository report, not syncing when I transfer to another account but then when I try it again, sent complete but has sent to that account twice... deducted twice...this needs to fixed ASAP...",4bfb46b5-9f75-4921-8378-08262932b189,Google Play Store,-0.9992689490318298,NEGATIVE
Commercial Bank of Ethiopia,5,2024-12-01,"I’ve noticed two key issues with your app: 1. Username Visibility: The app doesn’t display the username, making verification difficult. Please add this feature. 2. Transaction History: Transaction history gets deleted if the app is reinstalled. This data should remain accessible unless manually deleted by the user. A ""Load More"" option for older transactions would also be helpful. These issues have caused inconvenience. Fixing them would greatly improve the user experience. Thank you.",5a6a775f-c55f-45c1-a4fc-3b85d078f000,Google Play Store,-0.9981787204742432,NEGATIVE
Commercial Bank of Ethiopia,5,2023-12-16,"The CBE Mobile Banking App has truly exceeded my expectations. It offers a seamless and reliable banking experience right at my fingertips. From checking my account balance to transferring funds, the app performs flawlessly every time. It's impressive.",bbe3e5b3-9305-4a68-b21e-83b272610e7a,Google Play Store,0.9998515844345093,POSITIVE
Commercial Bank of Ethiopia,3,2023-10-12,"Nothing is working after the last update. Please fix it. With the previous version, when transfering money, it shows error message while the transfer is already made. It is causing unnecessary double transfers.",35d5d914-be32-48c9-9362-c384bf386e98,Google Play Store,-0.9997418522834778,NEGATIVE
Commercial Bank of Ethiopia,3,2022-03-08,"1. Withdrawal messages are not received regularly 2. Apps need to be more friendly use in terms of operation, 3. Apps lack some advanced security features, Additional comment: 4. Now that we are using modern technology, requirements for Bank Book should fade away with time. Some Branch offices do not entertain customers w/out Bank Book. Thanks and best regards",9ac36812-00ce-4af7-a85d-9a25dc13b093,Google Play Store,-0.9996441602706909,NEGATIVE
Commercial Bank of Ethiopia,2,2020-09-11,I have been using the previous version of this app. My android version is 6.0 but unfortunately this new update support android 7.0 or higher. I don't know why you choose to do that. Most famous app here in google play are still support devices starting from version 4.0. considering most of the users to be from Ethiopia I don't think you will target almost all of the customers with the current lowest version support. Please address this issues we are facing.,091524f0-4a82-4caf-992a-e6a8ad14164a,Google Play Store,-0.9973457455635071,NEGATIVE
Commercial Bank of Ethiopia,3,2020-06-29,"This ought to be a major update in a while. The graphical user interface has been well improved. However, a very important feature that used to exist in the old versions, which used to allow the user to transfer money within his own accounts in the CBE at ease has to be reinstated back.",99cabfb1-1901-4b71-846c-81ae4e39736b,Google Play Store,-0.9570716023445129,NEGATIVE
Commercial Bank of Ethiopia,4,2022-12-15,"Since I started using this app it. Really helped me a lot. The CBE started some years ago and it is good progress, other foreign banks has money years experience and and the technology is theirs. Yes some inconvenience can occur the bank have to simplify it fast. Keep on going!!!",228920a5-a48b-4e75-b7fc-dcae32c14b4e,Google Play Store,0.9987713694572449,POSITIVE
Commercial Bank of Ethiopia,1,2024-09-10,"What a trash app! Trash! Trash! Trash! Whenever you want to use the app after once you uninstall it, or receive it from someone else, it will ask you for a new verification. Again, after you clear the cache and data, you will be required to ask a verification code from the nearby bank physically too! What a shame! Never use this app! Your account pass code is unsecure in this app. STOP using this app! I Do!",fa982fc5-7be0-461a-a78d-c3732df6ac89,Google Play Store,-0.9997019171714783,NEGATIVE
Commercial Bank of Ethiopia,1,2020-07-23,"It cannot start. The old version was working perfectly. I am currently out of Ethiopia and cannot go to the bank to see what is the problem. Now I have no access to my account and with coronavirus travel restrictions, cannot go back to Ethiopia either. Is it possible to get an authorization key so that user can remotely reinstall/register the app?",eac0a865-b3eb-4c04-a37b-dd0b7e93cbbb,Google Play Store,-0.9740168452262878,NEGATIVE
Commercial Bank of Ethiopia,3,2020-06-26,"With your new CBE mobile app version, it is gonna be alright and much interactice I hope. However, using it in weaker internet connection is often tiring... 4 issues... 1. One thing, please allow the use to subscribe or unsubscribe from the service without the subscriber requiring him to come to your office in person.... 2. You may also introduce two-factor authorization, like if someone even has got your pin, 3. Consider includng water billing and 4.update your apps often work on improvements",3102bbe3-d330-485c-9029-961f65c27f29,Google Play Store,-0.9708494544029236,NEGATIVE
Commercial Bank of Ethiopia,1,2024-03-09,"1.Very unstable, continuously crashes. 2.There is an incredible amount of balance and transaction synchronization errors. 3.Have tries to make a transfer of 60k since yesterday still not able to due to errors popups with no message to explain error. For a bank, that is quite embarrassing and dangerous.",34f5780e-9c96-4734-a12a-bbb07cc10e00,Google Play Store,-0.9985709190368652,NEGATIVE
Commercial Bank of Ethiopia,3,2025-02-02,"I updated to the new version a while ago and it keeps crashing, maybe you can fix it.",6ed9ec61-2681-458f-a55b-3aeaace967ef,Google Play Store,-0.9964019060134888,NEGATIVE
Commercial Bank of Ethiopia,5,2021-09-21,It is a a much better App than other Private Banks. But you have to include the following options; 1. The Bank Statement should be Unlimited. It should allow to see all Transactions by Tracing Back. No Need to Limit it with only one Page Transaction (May be 10Page). 2. You have to Work on transferring Money to other Banks too. You can ask additional payment for it. But the Service will be Essential for Us.,d1cbd4f1-17ca-471d-9dda-fd9ffc08f9c9,Google Play Store,0.9583486914634705,POSITIVE
Commercial Bank of Ethiopia,5,2025-05-12,fast and simple easy to use 👌,0ee61e87-0b46-405b-9ac6-219eea2399a0,Google Play Store,0.9984942674636841,POSITIVE
Commercial Bank of Ethiopia,5,2024-07-19,"I have not seen anything like it in the Ethiopian banking industry. It is very easy to use, fast, and offers a wide range of services. However, I would like to suggest a future modification: currently, the app only displays transactions for one month. It would be beneficial if it could show transactions for more than one month, including yearly transactions. Please consider this request. Thank you, Commercial Bank of Ethiopia, for this innovative app.",d534ceba-f6ba-417e-a67d-26ac1e543e65,Google Play Store,0.9677926301956177,POSITIVE
Commercial Bank of Ethiopia,2,2024-08-09,"This has so many bugs and doesn't update transaction logs in time, to make it worse it shows error message when you send money but deducts from account at same time but never lets you know that the transaction was successful. And it has very annoying greeting notification.",af16e571-1b17-4134-8f1b-f59c36c2d2ef,Google Play Store,-0.9983898401260376,NEGATIVE
Commercial Bank of Ethiopia,1,2024-03-12,We're going to stop using not only this apk additional to stop all CBE services. bcz of when to use the apk it doesn't work properly/ doesn't sync /.... + started from last 2 months they're cut 5 birr without our permission for commission. + Cut 10 birr from us when transfer to telebirr... Uuuu CBE'jobs,c6632ce0-0cd2-41f7-b63f-697334ccfe72,Google Play Store,-0.9997157454490662,NEGATIVE
Commercial Bank of Ethiopia,1,2020-09-15,"I have been using this app fair smoothly till the last update few days back and now it is a disaster as it repetitively says 'unable to sinc ' and when I uninstalled it and tried to re-install with proper procedure guided from my CBE branch, it again and again fails to accept verification code ...it is quite a disappointment !",07dd5534-ea32-451f-90e0-fea64ca73c95,Google Play Store,-0.9997804760932922,NEGATIVE
Commercial Bank of Ethiopia,1,2022-11-04,I have been using this app for the past 2 years and I never had faced this kind of problem The problem is when you want to transfer it always says error or account pending then you think it didn't work unfortunately when you check your balance again it's already deducted,22a97918-4b67-488d-ba5b-4b3e36e939d1,Google Play Store,-0.9967367053031921,NEGATIVE
Commercial Bank of Ethiopia,1,2024-03-14,"It's full of crashing features, can't sync real time need 3,4 touching doesn't work many times. In fact it's not working now I'm afraid if I uninstalled it I will be forced to go to the branch to activate it again so here I'm stuck with the app unable to access my money",a9be2334-1777-43d7-92e2-5f6a4649ceb5,Google Play Store,-0.9986022114753723,NEGATIVE
Commercial Bank of Ethiopia,1,2024-04-12,Poor application most times it says error while sending then it actually sent money so u have to double check if its an error or it sent cash. recent transaction don't update as fast sometimes it even misplaces date and bring forth a transaction done a day or 2 back at the top.the only thing remotely good is the UI interface,3ea6f6ab-8b91-4bd0-b2b9-48e07e896e14,Google Play Store,-0.9995055198669434,NEGATIVE
Commercial Bank of Ethiopia,1,2024-10-11,"This app is not set up for diaspora users. It works fine until you needed a new verification code, or you change your cell phone and try to use the app on the new phone. You will not be able to get the verification key that it is asking for just for changing your phone. It requires you to go the nearest branch to get the verification key. For me this will be travelling to Ethiopia from USA just to get this code. Even my sister - a joint aact holder & has my Power of Attorney, could not help me.",05373320-5899-4027-8113-b248839d7650,Google Play Store,-0.9949235320091248,NEGATIVE
Commercial Bank of Ethiopia,1,2023-11-11,"I am extremely disappointed with this App. Every time I try to change my PIN, I receive an error message saying ""unable to connect to server."" Additionally, my transaction processes always fail. As a well-known company, I expected better service from CBE.",e3247250-71db-4f7b-87db-8c0fdc6ae5a2,Google Play Store,-0.9997678399085999,NEGATIVE
Commercial Bank of Ethiopia,1,2021-05-18,"Dear all, if you're an iOS user then the new update doesn't work at all. Those of you who use the Android App and you've been having troubles your user credentials have expired that's why it doesn't even load your balance, so you need to go to your branch and have them fix that!",bedd17e8-5c65-4262-935f-abd4f263c998,Google Play Store,-0.9996954202651978,NEGATIVE
Commercial Bank of Ethiopia,3,2024-08-21,"App needs lots of updates to accomodate more demographic for Ethiopians leaving overseas. - Ability to use user name and password to use the application. People leaving over seas if they lose their phone, they can't have access to the application again unless u got to Ethiopia and activated it on the new phone! That's rediocoulus. - This application seems like it's a transfer application, not a bank application. I should be able to do more things such as viewing bank statements and more....",9b73facb-1aa0-4adf-b330-95bd49dfd936,Google Play Store,-0.9988054037094116,NEGATIVE
Commercial Bank of Ethiopia,1,2024-09-11,The fast and easy to use app there is nothing to deny aboutt that... but it has a serious issue on showing transaction history like if i send or receive money i ll find the transaction history after a day. When the sms message is not working at some days the issue get worse like we dont have an idea how much money we have received. I dont this this issue is hard to fix for you hope you will fix it on the next update....the app deserve 4stars tbh but i just want you to see this seriously thankyou,82c729b0-422b-42b2-ab5d-0ba8744c8f16,Google Play Store,0.9814397692680359,POSITIVE
Commercial Bank of Ethiopia,1,2022-02-04,"My internate banking is not allowing me to transfer to another bank. While having this app, the application asks me to contact a nearby nmbranch. Don't save your money trysting this application. It is so bad! It doesn't even have help icon included. I dislike this up.",64b185c2-4952-4ac3-8d15-94ac618cd92a,Google Play Store,-0.9997137188911438,NEGATIVE
Commercial Bank of Ethiopia,5,2023-01-06,"Good mobile banking application except some bugs. For instance, when I transfer money from account to account, an error message called 'already existed account' appears. But the money was transferred without any confirmation message. If I was not aware of that, I tried multiple times and sent the money multiple times too.",3a42a486-2d17-4c26-aae5-b50e4e021f41,Google Play Store,-0.9672343730926514,NEGATIVE
Commercial Bank of Ethiopia,3,2021-06-08,"I used this app for a long time , and i like it, its user friendly, not complicated at all, and more over it makes life easier for real. But the now after some times, this app is working better only on wifi, .. its veary hard to use it with mobile data, so please do something",be14f123-3f88-4b36-b119-1c5da58d3223,Google Play Store,-0.9868799448013306,NEGATIVE
Commercial Bank of Ethiopia,4,2021-08-24,"This one is better than the previous versions. But am unable to send to benficiaries, it was working on the previous versions. While working on the other features please work on this failure too. Thank u!",9b993599-283e-417d-a6ed-188f9caee05c,Google Play Store,-0.9966689944267273,NEGATIVE
Commercial Bank of Ethiopia,4,2022-05-30,"I would have given the app 5 stars if the download or share function of the last transaction confirmation is working. I wonder why you desabled it as I repeatedly obliged to screenshot the confirmation. If I were you, enable is as even pdf file to print and file. I hope you will correct by updating it.",858fd447-bb59-40e6-a82d-3111bcfe2bc2,Google Play Store,-0.996541440486908,NEGATIVE
Commercial Bank of Ethiopia,4,2020-11-01,Can't use this app after unsubscibing previous phone holders account and reinstalling. While I enter pin and activation code it says failed to authenticate and finally blocks the pin after 3 trials. I have been retried more than 3 times and finally gets stuck. Pls help.,450024d7-e656-4c29-872f-603c1a536fe4,Google Play Store,-0.9997487664222717,NEGATIVE
Commercial Bank of Ethiopia,3,2023-03-10,"The app is good. However, whenever you changed your phone it requires authorization ID, approaching a branch is mandatory. The password reset option should be available to the user by adding other security details like user name, biometrics, account number, etc.",fe581ce0-d9b6-4838-9c32-8d98de12f16e,Google Play Store,0.9266196489334106,POSITIVE
Commercial Bank of Ethiopia,1,2024-03-06,"The app got dumber in the last update. Poorly organized, redundant item across different categories. I wrote this review with my phone barred from calls because I couldn't settle my bill from your old ""utilities"" or the newly added ""utility"" tab.",8637fab1-44c4-4b1d-930d-138fad9cd7ec,Google Play Store,-0.9998112320899963,NEGATIVE
Commercial Bank of Ethiopia,4,2020-08-01,"The old one was very bad and clumsy. every time I tried to login there was a problem with synchronization, because of that I was close to clear my account from CBE and open a new one in privet bank, as they cares about their customers. In other hand the new one is perfect and shows a little bit reformation in the Headquarter and this makes us to trust this bank again.",f56cce50-bc83-4d3f-b672-39c3d86316ba,Google Play Store,0.9952837824821472,POSITIVE
Commercial Bank of Ethiopia,5,2025-03-31,easy to use and user friendly,8c89fe6d-7d41-449f-8448-50847ff76c5f,Google Play Store,0.9979179501533508,POSITIVE
Commercial Bank of Ethiopia,1,2022-11-01,"As a financial app, the app should be more sensetive for any action. When i do some transaction, it shows error message. But the transaction already done at the back. If you see error messages, it may not be error. Automatically stop doing any action see your balance and wait for your sms.",16771b61-840b-488e-b3d7-6006d298b3f9,Google Play Store,-0.9945113658905029,NEGATIVE
Commercial Bank of Ethiopia,1,2023-12-14,"Won't update my account balance, severely out of sync. When I checked at the ATM it was a completely different number. General cbe problem, but the transactions take 10 days to post from a POS transaction. Makes t extremely difficult to use.",0da46255-e83e-4566-8605-add4af1cdf45,Google Play Store,-0.9906953573226929,NEGATIVE
Commercial Bank of Ethiopia,4,2023-01-03,It is a very good application. It works better than any other applications i came across. I have seen much progress since the first time i started using it. Still it needs some improvement with connectivity issues.,fffe724e-1249-45d0-9ec8-31c1369e91b2,Google Play Store,0.9977672100067139,POSITIVE
Commercial Bank of Ethiopia,3,2022-11-16,"the App is one of the BEST things to have in Ethiopia but one of major problems is shows incorrect statements and incorrect available balance, merchants and supermarkets doesn't deduct right away 😑 deductible may come after weeks or month, once u already forgot about it and so many things to work on. please take it seriously Thanks 😊",00c3fe7b-dc0f-4d8f-beb1-3c27edd23042,Google Play Store,-0.8583906292915344,NEGATIVE
Commercial Bank of Ethiopia,1,2024-12-15,"I am so disappointed because the application doesn't clearly show how many birr it will charge for every transaction rather than just deducted the money , as a user we should have the right to know the amount of money that is going to be deducted. It is a very deceptive tactic , it should be improved immediately.",e328e00c-1abe-4c88-a68a-afcb4ffd746b,Google Play Store,-0.9984980821609497,NEGATIVE
Commercial Bank of Ethiopia,5,2023-12-11,"It's a beautiful app. But especially when transferring from one account to another, if a receipt is prepared stating the name of the sender and the name of the recipient and the amount of the money. Also, if people make a mistake when making a transfer, it would be nice to have a system where the mistake can be reversed.",ce71bc53-deea-4faa-baf2-5f445a4b2827,Google Play Store,-0.9694401025772095,NEGATIVE
Commercial Bank of Ethiopia,1,2024-09-02,"The app doesn't have 1. mini statement service In my opinion, I don't have to go to cbe branch to get mini statements and transactions I have done and pay for it.why? 2. Recent transaction The app doesn't store numerous or enough recent transactions, even it doesn't store what stored properly sometimes.",71c4a027-0884-491c-9023-58aec1553a21,Google Play Store,-0.9952439665794373,NEGATIVE
Commercial Bank of Ethiopia,3,2025-04-17,because sometimes it doesn't working it load too much,94976316-142f-4814-9ef5-5e37bb139daa,Google Play Store,-0.9911932349205017,NEGATIVE
Commercial Bank of Ethiopia,4,2025-06-02,It's good but try to make it facilitate for your client,a6a00b41-127d-4dda-b175-e65b9879dec7,Google Play Store,0.9491770267486572,POSITIVE
Commercial Bank of Ethiopia,1,2023-07-23,"I have one complain, why it require verification code every time when i change my phone or reinstalled the app, as you know that code i can get it only from the branch. I know that it demanded for security reason but this method could be changed by otp sms text then i enter my own PIN and log in. couldn't you send us otp (One time password)? For instance like Dashen Bank. i waste my time and money to get verification code. You seriously think about it.",350c6e48-00aa-4219-a3da-1f895e0d1160,Google Play Store,-0.995776891708374,NEGATIVE
Commercial Bank of Ethiopia,5,2023-01-25,"In the beginning, the ability to capture the history was small, now it's a great job to capture all the transactions and the user can see them, another problem is that if a transaction or transfer is made, the number of the receipt will not be downloaded when saving to avoid it, unless a screenshot is taken, it would be better if you fix this.",29971f4c-59c8-4c8d-a94f-055e9a52e1c7,Google Play Store,-0.9640682935714722,NEGATIVE
Commercial Bank of Ethiopia,5,2025-05-18,Amazing applicatiom sometimes doesnt work!,7b6c801d-4f97-44bd-b59f-252cde7c0515,Google Play Store,-0.6448792219161987,NEGATIVE
Commercial Bank of Ethiopia,3,2023-10-26,"I'm actually forced to review this app again, it used to work fine on any network but after the last update it doesn't work on a wifi network, what if i don't have a data on my sim card and i needed an urgent transaction be made, it really makes me angry that you guys would update it to this dictatorship, please fix this",5ac4e6e0-9b3c-48ea-88ad-6b56388a9c5e,Google Play Store,-0.9994156360626221,NEGATIVE
Commercial Bank of Ethiopia,1,2025-03-09,"I have been using CBE App for long, but recently it has started crashing repeatedly and even my phone is reporting that the app has bugs and tells me to wait the developer to fix these bugs.",420ab521-b373-4976-abed-9677ad0c2c38,Google Play Store,-0.9997072815895081,NEGATIVE
Commercial Bank of Ethiopia,5,2020-09-25,I never want to use this app. I like to type *889#. I just hated to go to the bank to activate the app. It took them 1 minute to do it. Now I just bragging I can recharge my phone with one click. Nice interface keep at it.,1c371662-1ae6-442f-8134-fa301db86d7b,Google Play Store,0.8417988419532776,POSITIVE
Commercial Bank of Ethiopia,2,2024-08-29,It functions to the most part until you need it. The most common flaw is when you send money to another bank account. It shows error but the money is actually gone. I paid twice at least 4 times because of this.,b2d096d3-50f3-4f26-9fdf-9f08f5b8bf47,Google Play Store,-0.998916745185852,NEGATIVE
Commercial Bank of Ethiopia,5,2024-05-02,"It is a very nice and easy app to use. There is only one thing i would like you to add. If you could transfer from your account to another person's telebirr account, it only works to your own phone number",9757be96-192f-41b4-b635-0967a292902d,Google Play Store,-0.943772554397583,NEGATIVE
Commercial Bank of Ethiopia,3,2020-08-18,"Better than pervious,Nice interface and looking. However , *better to include balance after each withdraw/deposit. *include water services ( You show it in the app but not there) *Make it Printable via bluetooth printer *",63287d43-c842-40cb-bbea-dfcdfa65e41a,Google Play Store,-0.8034459352493286,NEGATIVE
Commercial Bank of Ethiopia,1,2022-03-05,"Terrible! I had to use it to pay for my service at Document Authentication & Registration office. I hit confirm it says try again & I hit confirm again & it ends up sending the money twice. Then I had to write a letter to the office to get my money back & it is been more than 2 weeks but I didn't get my money back yet. I talked the issue to my branch they said you are lucky the issue is with a gov't office, they would do their accounting and return your money, but there is nothing they can do.",73dfb8f6-ee5d-469b-8a1b-80606ca5f721,Google Play Store,-0.9992859959602356,NEGATIVE
Commercial Bank of Ethiopia,3,2021-06-04,"After the update I received today, I have tried to conduct transfer to other CBE accounts and it continously brings error messages saying none available. It is also not allowing me to download the transacation picture as is advertised here. Please do something CBE as this app is continuing to frustrate me again and again.",03c7dd66-837f-4316-9286-fa5e4f8b6a4c,Google Play Store,-0.9993345141410828,NEGATIVE
Commercial Bank of Ethiopia,5,2022-03-18,"Its amazing app , i like it specifically updated version is to smart . WOW CBE. But users have to Login without of goingto Bank after first registration . In this app If User was change His phone or uninstall app Hi have to go bank to use again, this is not good :: if this problem was fixed This app wasn't Any - comments. This is my feedback Thanks",b97433ef-bc09-4700-8772-46e9980dad3d,Google Play Store,-0.9954646229743958,NEGATIVE
Commercial Bank of Ethiopia,5,2023-10-14,"grate application, simple and fast. just 2 comments. 1, on recently transaction list please make the very recent first. it lists randomly. 2, put a copy icon next to account number so that we can copy instantly.",fa428f3d-0edb-4e45-950f-066395b056ad,Google Play Store,-0.5028461217880249,NEGATIVE
Commercial Bank of Ethiopia,5,2025-03-13,It is very comfortable and simple to use!!! But whay standing order is not work?,8b6e8fe8-8503-4abb-9898-6c7a340b41c8,Google Play Store,-0.6184187531471252,NEGATIVE
Commercial Bank of Ethiopia,5,2024-05-12,"Amazing, very friendly and awesome application. Only one drwaback is that you are not willy to make it active after blocking the mobile banking via 951. I am not still using once blocked. You send me to the branch banks but they don't have enough skill to help.",422b4547-c045-47ca-aec9-84191286a6d7,Google Play Store,0.546733021736145,POSITIVE
Commercial Bank of Ethiopia,5,2025-03-15,excellent app for account transaction specially for bussiness customers and a good method to pay bills and different personal payment.,4cb6f2f9-9ef1-4904-8cd0-b6afe949f955,Google Play Store,0.9994691014289856,POSITIVE
Commercial Bank of Ethiopia,4,2022-05-05,"It is best application for banking system. Because it's save time, and make easy all things like, paying for other, transferring mobile charging and etc... But it's good if you add mini statement option like tele birr app, it's make full.",ef42cb52-c7cd-418a-b306-62454aa1605a,Google Play Store,0.9991262555122375,POSITIVE
Commercial Bank of Ethiopia,3,2025-03-19,New update version 5.0.9 keeps crashing it needs maintenance,e575b527-d6fd-426a-979f-46189ef72d30,Google Play Store,-0.9985888600349426,NEGATIVE
Commercial Bank of Ethiopia,1,2020-12-16,"Before years later i used this app and is used to work in mobile data eventhough it doesn't have different features like this version but now it doesn't even sync my balance and even can't use any of the services it says "" can't sync "" and "" none available "" 😡🤬😡",64a863d9-6d94-4cfd-bb96-e6e101a0e153,Google Play Store,-0.999244213104248,NEGATIVE
Commercial Bank of Ethiopia,4,2023-05-02,"It is a user friendly and helpful app. It has greatly helped my day to day activities. However, it requires improvement on the weekly transaction limitations and it sometimes crashes.",2eb041b7-96a2-44d4-934f-8a51a577b37a,Google Play Store,0.9104742407798767,POSITIVE
Commercial Bank of Ethiopia,1,2021-10-13,"Very unsafe! The password is stored in the phone, which is very unsafe. And once you entered the password, there is no timeout nor ask for password while making transaction. Therefore, if you have stolen your phone, you may end-up loosing your money",25513166-320a-4379-8a9a-1aa4a667e95c,Google Play Store,-0.9991058707237244,NEGATIVE
Commercial Bank of Ethiopia,4,2025-03-22,The app protects me from screenshot after update. Please make revision on the app.,9801defb-1233-473f-bdfb-6442a0c89ab0,Google Play Store,0.9525513052940369,POSITIVE
Commercial Bank of Ethiopia,2,2024-07-13,"""get your verification code from your nearest branch"" ia the first amazing dialogue your face, when you try to setup your CBE App. It is a way back system that requires you to go physically. You should have sent a verification codes either via phone number or email address. You better change this analogue system to the digital one! 😀",97b04fa2-fb61-47b1-ba02-d97afe0a65a2,Google Play Store,-0.9945490956306458,NEGATIVE
Commercial Bank of Ethiopia,1,2022-02-12,"It worked fine until I have received an SMS with a link to update the app, it directs me to play store having Open and uninstall options which when I choose open kept bringing me back to the interface of the app I already have.",7662b86b-0261-48c9-b50f-c5e91af8e5e3,Google Play Store,-0.5636423826217651,NEGATIVE
Commercial Bank of Ethiopia,4,2025-05-21,"this app is very useful app,it saves time,and it is secure",30cfce0b-7504-425f-89a9-8091ffa24920,Google Play Store,0.9992597699165344,POSITIVE
Commercial Bank of Ethiopia,5,2025-05-22,user-friendly apps.because this app is easy.,310cffb5-629d-4f32-b55c-aff448ddad2d,Google Play Store,0.955450713634491,POSITIVE
Commercial Bank of Ethiopia,4,2025-06-07,A great app. It's like carrying a bank in your pocket.,a7d1c799-ba53-4a0a-a8d6-c5400a009825,Google Play Store,0.9992928504943848,POSITIVE
Commercial Bank of Ethiopia,5,2025-05-22,sync problem may 22 2025 but the date stack on may 8 2025 help pls,34d6492b-f6e7-42ed-851a-348ab215c36a,Google Play Store,-0.992516815662384,NEGATIVE
Commercial Bank of Ethiopia,2,2024-04-14,"It's very bad. It deserves 0 stars. It doesn't show some transactions,it misplace transactions,it misplace dates,it shows nonsense errors and so more. I just rate it to 2 stars for helping me a lot.",73e05f2b-a7bd-4d89-bdf8-4943603f02bf,Google Play Store,-0.997934103012085,NEGATIVE
Commercial Bank of Ethiopia,5,2025-05-17,Great impact but why Developer option turnoff if you fix 🙏 🙏 🙏,67398692-d12e-4229-9f88-67f25f1a7336,Google Play Store,-0.9841780066490173,NEGATIVE
Commercial Bank of Ethiopia,5,2025-05-20,it is reliable and easy to use.,9eff9bee-1e05-4f68-ae9a-2de67b8564bc,Google Play Store,0.9998389482498169,POSITIVE
Commercial Bank of Ethiopia,5,2025-05-11,The fastest transferring app I ever had its so reliable,a878dd26-bc46-4da6-8a6e-99794c921510,Google Play Store,0.9844427704811096,POSITIVE
Commercial Bank of Ethiopia,5,2025-05-20,"i can't make Screenshout in this app, please made modification",5be1f935-aaad-4981-8f31-02d880bb987f,Google Play Store,-0.9966920614242554,NEGATIVE
Commercial Bank of Ethiopia,4,2020-11-10,"This app is good and easy to use UI. But, still need some bug fix such as own account transfer and payment to beneficiaries didn't work. Localization also not yet work like date conversion...",2a638d32-fa24-4520-b802-61a3e1f3f600,Google Play Store,-0.9937000274658203,NEGATIVE
Commercial Bank of Ethiopia,1,2025-05-20,the most annoying mobile banking app I've ever seen,cdad77fa-fadb-494d-970c-d816e2f6a83d,Google Play Store,-0.9994208812713623,NEGATIVE
Commercial Bank of Ethiopia,1,2020-10-27,I wasn't able to try your app because while opening the app it's says your device is rooted. Even if it's a precaution incase of hacking but my device is not rooted. I even disable OEM unlocking but the error is still there.,98dd0b28-377c-4fc7-8222-1317829e7f9a,Google Play Store,-0.996954083442688,NEGATIVE
Commercial Bank of Ethiopia,5,2025-05-30,"it,s good app and time manager 👍",66bc4eed-2004-41ea-89cd-5bed26921bc1,Google Play Store,0.9998370409011841,POSITIVE
